waveno,SA,mel,pre2,MF2,MFC2,pre4,MF4,MFC4,pre6,MF6,MFC6
1197.47614,0.96069,0.96784,0.80375,0.98229,0.98043,0.69865,0.9279,0.97918,0.92159,0.97309,0.97463
1195.43615,0.96065,0.96738,0.79194,0.98165,0.98037,0.68616,0.92658,0.97916,0.91929,0.9731,0.97464
1193.39616,0.96093,0.96691,0.78054,0.98098,0.98033,0.67526,0.92552,0.9792,0.91735,0.97327,0.97473
1191.35616,0.96166,0.96644,0.76975,0.98028,0.98031,0.66615,0.92471,0.97929,0.91573,0.97359,0.97487
1189.31617,0.96295,0.96595,0.7597,0.97957,0.98032,0.65892,0.92415,0.97943,0.91441,0.97405,0.97508
1187.27617,0.96481,0.96547,0.75048,0.97885,0.98036,0.65345,0.92382,0.97963,0.91335,0.97463,0.97535
1185.23618,0.967,0.965,0.74212,0.97813,0.98043,0.64951,0.92368,0.97989,0.91254,0.9753,0.97568
1183.19619,0.96911,0.96458,0.7346,0.97742,0.98053,0.6468,0.92371,0.98021,0.91196,0.97605,0.97609
1181.15619,0.97081,0.96424,0.72788,0.97673,0.98067,0.64505,0.92388,0.98058,0.91162,0.97683,0.97655
1179.1162,0.97211,0.96401,0.72194,0.97609,0.98084,0.64401,0.92417,0.98099,0.91151,0.97765,0.97707
1177.07621,0.97318,0.96387,0.71673,0.9755,0.98103,0.64351,0.92454,0.98144,0.91162,0.97847,0.97763
1175.03621,0.97427,0.96381,0.71227,0.97498,0.98125,0.64351,0.92499,0.98191,0.91196,0.97927,0.97821
1172.99622,0.97555,0.96382,0.70862,0.97455,0.98147,0.64405,0.92549,0.98239,0.91248,0.98006,0.97882
1170.95623,0.97715,0.96385,0.70588,0.97422,0.9817,0.64527,0.92604,0.98287,0.9132,0.98081,0.97943
1168.91623,0.97906,0.96392,0.70414,0.974,0.98193,0.6473,0.92664,0.98334,0.91408,0.98152,0.98003
1166.87624,0.98111,0.96404,0.70348,0.97389,0.98216,0.65028,0.92729,0.98381,0.91515,0.98219,0.98062
1164.83625,0.983,0.96421,0.70396,0.9739,0.98239,0.65428,0.928,0.98426,0.91643,0.98283,0.9812
1162.79625,0.98431,0.9644,0.70559,0.97404,0.98262,0.65934,0.92879,0.9847,0.91796,0.98344,0.98177
1160.75626,0.98492,0.96461,0.70837,0.97429,0.98287,0.6654,0.92966,0.98514,0.91976,0.98402,0.98233
1158.71627,0.98516,0.96485,0.71224,0.97466,0.98312,0.67241,0.93065,0.98558,0.92187,0.98459,0.98289
1156.67627,0.9854,0.96513,0.71714,0.97513,0.98339,0.68029,0.93177,0.98602,0.92428,0.98514,0.98345
1154.63628,0.98578,0.96544,0.72298,0.9757,0.98368,0.68903,0.93302,0.98645,0.92698,0.98569,0.98401
1152.59629,0.98625,0.9658,0.72967,0.97635,0.98397,0.69864,0.93441,0.98689,0.92995,0.98625,0.98456
1150.55629,0.98675,0.9662,0.7371,0.97706,0.98427,0.70913,0.93596,0.98731,0.93313,0.98681,0.9851
1148.5163,0.98726,0.9666,0.74509,0.97782,0.98457,0.72048,0.93763,0.98771,0.93647,0.98737,0.98563
1146.47631,0.98773,0.96699,0.75348,0.97861,0.98487,0.73262,0.93943,0.98811,0.93989,0.98794,0.98614
1144.43631,0.98807,0.96733,0.76204,0.9794,0.98517,0.74533,0.94133,0.98849,0.94331,0.98851,0.98664
1142.39632,0.98826,0.96763,0.77054,0.98019,0.98547,0.75824,0.9433,0.98885,0.94667,0.98907,0.98712
1140.35633,0.98834,0.96788,0.77872,0.98095,0.98577,0.77085,0.94531,0.9892,0.94989,0.98961,0.9876
1138.31633,0.98835,0.96809,0.78635,0.98168,0.98606,0.78267,0.94732,0.98952,0.9529,0.99013,0.98806
1136.27634,0.98831,0.96829,0.79323,0.98236,0.98634,0.79334,0.94931,0.98983,0.95566,0.9906,0.98851
1134.23635,0.98827,0.96849,0.79925,0.98298,0.9866,0.80264,0.95123,0.9901,0.95812,0.99104,0.98892
1132.19635,0.98825,0.9687,0.80439,0.98355,0.98683,0.81051,0.95305,0.99034,0.96025,0.99143,0.9893
1130.15636,0.9883,0.96891,0.80867,0.98406,0.98702,0.81696,0.95477,0.99054,0.96204,0.99177,0.98964
1128.11637,0.98843,0.96911,0.81223,0.98452,0.98718,0.82206,0.95635,0.9907,0.96349,0.99207,0.98993
1126.07637,0.98858,0.96928,0.81529,0.98492,0.9873,0.82598,0.9578,0.99081,0.96462,0.99231,0.99017
1124.03638,0.98869,0.96942,0.81811,0.98527,0.98739,0.82896,0.95912,0.99089,0.96546,0.99252,0.99037
1121.99639,0.98866,0.96956,0.82098,0.98559,0.98744,0.83131,0.96031,0.99094,0.96608,0.9927,0.99052
1119.95639,0.98843,0.96972,0.82419,0.98587,0.98748,0.83345,0.9614,0.99097,0.96658,0.99285,0.99064
1117.9164,0.98804,0.96991,0.82805,0.98614,0.98749,0.8358,0.96241,0.99098,0.96704,0.99299,0.99073
1115.87641,0.98757,0.9701,0.83283,0.98641,0.98749,0.83881,0.96337,0.99098,0.96757,0.99313,0.9908
1113.83641,0.98711,0.97029,0.8387,0.98668,0.9875,0.84283,0.96432,0.99099,0.96825,0.99328,0.99086
1111.79642,0.98673,0.97049,0.84574,0.98697,0.98751,0.84814,0.96528,0.99101,0.96916,0.99344,0.99092
1109.75642,0.98647,0.9707,0.85394,0.9873,0.98754,0.85489,0.96629,0.99106,0.97035,0.99364,0.99099
1107.71643,0.98636,0.97092,0.86318,0.98765,0.98759,0.86313,0.96736,0.99113,0.97183,0.99386,0.99107
1105.67644,0.98638,0.97116,0.87323,0.98804,0.98767,0.87271,0.96851,0.99123,0.97359,0.99411,0.99116
1103.63644,0.9865,0.9714,0.88379,0.98846,0.98779,0.88339,0.96974,0.99137,0.97562,0.9944,0.99128
1101.59645,0.98671,0.97165,0.89453,0.98891,0.98794,0.89481,0.97106,0.99155,0.97783,0.9947,0.99143
1099.55646,0.98696,0.9719,0.90504,0.98939,0.98812,0.90653,0.97245,0.99177,0.98016,0.99502,0.99161
1097.51646,0.98719,0.97213,0.91496,0.98986,0.98834,0.91806,0.97389,0.99202,0.98251,0.99535,0.99183
1095.47647,0.98741,0.97238,0.9239,0.99034,0.98858,0.92885,0.97536,0.9923,0.98478,0.99566,0.99206
1093.43648,0.98766,0.97265,0.93148,0.99079,0.98885,0.93843,0.97683,0.9926,0.98689,0.99596,0.99232
1091.39648,0.98799,0.97292,0.9374,0.99121,0.98913,0.94639,0.97828,0.9929,0.98875,0.99623,0.99258
1089.35649,0.98843,0.9732,0.94143,0.9916,0.9894,0.95234,0.97967,0.9932,0.9903,0.99647,0.99284
1087.3165,0.989,0.97346,0.94344,0.99193,0.98967,0.95599,0.98099,0.99348,0.99149,0.99666,0.99307
1085.2765,0.98967,0.97373,0.94339,0.9922,0.98991,0.95718,0.98219,0.99373,0.99232,0.9968,0.99328
1083.23651,0.99042,0.97401,0.94133,0.9924,0.99011,0.95593,0.98328,0.99395,0.99278,0.99689,0.99346
1081.19652,0.99119,0.97428,0.93742,0.99255,0.99028,0.95248,0.98422,0.99413,0.99289,0.99694,0.99358
1079.15652,0.9919,0.97456,0.93196,0.99262,0.99041,0.94727,0.98502,0.99425,0.9927,0.99693,0.99365
1077.11653,0.99247,0.97483,0.92531,0.99264,0.9905,0.94083,0.98567,0.99432,0.99228,0.99687,0.99367
1075.07654,0.99284,0.97512,0.91786,0.99261,0.99055,0.9337,0.98616,0.99434,0.9917,0.99676,0.99363
1073.03654,0.99298,0.97548,0.91003,0.99252,0.99057,0.92641,0.98651,0.99431,0.99104,0.9966,0.99354
1070.99655,0.99295,0.97591,0.90224,0.99241,0.99054,0.91941,0.98671,0.99423,0.9904,0.99639,0.9934
1068.95656,0.99285,0.9764,0.89483,0.99226,0.99049,0.91296,0.98676,0.99409,0.98985,0.99612,0.9932
1066.91656,0.99278,0.97697,0.88806,0.99209,0.99041,0.9071,0.98665,0.9939,0.98946,0.9958,0.99295
1064.87657,0.99274,0.97765,0.88201,0.99191,0.99032,0.90175,0.98637,0.99367,0.98929,0.99542,0.99266
1062.83658,0.99275,0.97847,0.87668,0.99171,0.99021,0.89677,0.98591,0.9934,0.98935,0.99496,0.99232
1060.79658,0.99283,0.97945,0.87203,0.99149,0.99011,0.89199,0.98525,0.99309,0.98961,0.99441,0.99195
1058.75659,0.99293,0.9805,0.8679,0.99125,0.99,0.88714,0.98436,0.99275,0.98999,0.99377,0.99154
1056.7166,0.99303,0.98154,0.86406,0.99097,0.98989,0.88185,0.98321,0.99238,0.99038,0.99302,0.9911
1054.6766,0.99311,0.98244,0.86021,0.99064,0.98979,0.87573,0.98178,0.99197,0.99066,0.99215,0.99063
1052.63661,0.9932,0.98313,0.85602,0.99024,0.9897,0.86836,0.98003,0.99154,0.9907,0.99114,0.99014
1050.59662,0.99327,0.98359,0.85111,0.98976,0.9896,0.85931,0.97794,0.99107,0.99037,0.99001,0.98961
1048.55662,0.99334,0.98377,0.84507,0.98917,0.98951,0.84818,0.9755,0.99058,0.98959,0.98873,0.98906
1046.51663,0.9934,0.98366,0.83752,0.98846,0.98942,0.83461,0.97268,0.99005,0.98826,0.98732,0.98847
1044.47664,0.99348,0.98322,0.82809,0.98761,0.98933,0.81828,0.9695,0.98949,0.98634,0.98577,0.98785
1042.43664,0.99357,0.98243,0.8165,0.9866,0.98922,0.79888,0.96595,0.9889,0.98381,0.98409,0.98719
1040.39665,0.99367,0.9813,0.80261,0.98543,0.98909,0.77626,0.96206,0.98828,0.98066,0.98231,0.98651
1038.35665,0.99377,0.97987,0.7864,0.98408,0.98894,0.75053,0.95786,0.98763,0.9769,0.98044,0.98579
1036.31666,0.99386,0.97817,0.768,0.98256,0.98877,0.72209,0.95339,0.98696,0.97258,0.9785,0.98505
1034.27667,0.99392,0.97626,0.74764,0.98087,0.98857,0.69154,0.94868,0.98627,0.96776,0.97652,0.98428
1032.23667,0.99392,0.97416,0.7257,0.97902,0.98836,0.65962,0.94381,0.98558,0.96251,0.97451,0.9835
1030.19668,0.99385,0.97195,0.70263,0.97701,0.98813,0.62704,0.93881,0.98489,0.95693,0.97249,0.98271
1028.15669,0.99372,0.96971,0.67888,0.97488,0.98789,0.59443,0.93373,0.98421,0.95111,0.97048,0.98192
1026.11669,0.99354,0.96754,0.65487,0.97263,0.98764,0.56228,0.92863,0.98355,0.94515,0.96849,0.98114
1024.0767,0.99333,0.96551,0.63101,0.97029,0.98739,0.53102,0.92355,0.9829,0.93916,0.96652,0.98035
1022.03671,0.99312,0.96368,0.60762,0.96789,0.98714,0.50092,0.91852,0.98227,0.93324,0.96458,0.97958
1019.99671,0.99291,0.96213,0.58496,0.96546,0.9869,0.4721,0.91356,0.98167,0.92746,0.96266,0.97881
1017.95672,0.99273,0.96093,0.5632,0.96302,0.98667,0.44462,0.90871,0.9811,0.92189,0.96078,0.97807
1015.91673,0.99258,0.96014,0.5425,0.96061,0.98646,0.41857,0.90398,0.98056,0.91654,0.95891,0.97734
1013.87673,0.99246,0.95972,0.52297,0.95825,0.98626,0.39407,0.89938,0.98006,0.91141,0.95707,0.97664
1011.83674,0.99233,0.95962,0.50475,0.95598,0.98609,0.37115,0.89493,0.97959,0.90648,0.95524,0.97597
1009.79675,0.99217,0.95973,0.48791,0.95381,0.98594,0.34978,0.89062,0.97916,0.9017,0.95342,0.97532
1007.75675,0.99198,0.96,0.4725,0.95178,0.98581,0.32992,0.88644,0.97876,0.89704,0.95162,0.97471
1005.71676,0.99179,0.96037,0.4585,0.94992,0.9857,0.31152,0.88239,0.97839,0.89246,0.94982,0.97411
1003.67677,0.99162,0.96085,0.44588,0.94823,0.98561,0.29446,0.87847,0.97804,0.88795,0.94803,0.97354
1001.63677,0.99148,0.96139,0.43454,0.94676,0.98553,0.27863,0.87468,0.97772,0.88349,0.94626,0.97299
999.59678,0.99137,0.962,0.42437,0.94552,0.98548,0.26388,0.87102,0.97743,0.8791,0.94451,0.97247
997.55679,0.99128,0.96264,0.41525,0.94452,0.98544,0.25008,0.86751,0.97717,0.87478,0.94282,0.97198
995.51679,0.99115,0.96329,0.40708,0.94379,0.98541,0.23715,0.86416,0.97695,0.87055,0.9412,0.97152
993.4768,0.99096,0.96392,0.39981,0.94334,0.98538,0.22508,0.861,0.97676,0.86645,0.93968,0.9711
991.43681,0.99072,0.96453,0.39347,0.94316,0.98537,0.21397,0.85805,0.97661,0.86253,0.9383,0.97073
989.39681,0.99041,0.96513,0.38811,0.94327,0.98536,0.20397,0.85534,0.9765,0.85882,0.93709,0.97041
987.35682,0.98996,0.96571,0.38378,0.94365,0.98536,0.19528,0.85289,0.97645,0.85537,0.93608,0.97016
985.31683,0.98932,0.96626,0.38054,0.94429,0.98538,0.18802,0.85074,0.97645,0.85223,0.9353,0.96998
983.27683,0.98849,0.96678,0.37846,0.94518,0.9854,0.18233,0.84891,0.97651,0.84944,0.93478,0.96986
981.23684,0.9875,0.96729,0.3776,0.94629,0.98543,0.17833,0.84741,0.97662,0.84704,0.93453,0.96983
979.19685,0.9864,0.96779,0.37798,0.94759,0.98548,0.17614,0.84625,0.9768,0.84504,0.93457,0.96987
977.15685,0.98521,0.96827,0.37958,0.94906,0.98554,0.17584,0.84546,0.97704,0.84347,0.93491,0.96999
975.11686,0.98391,0.96873,0.38236,0.95067,0.98561,0.17746,0.84503,0.97733,0.84233,0.93555,0.97019
973.07687,0.98244,0.96919,0.38625,0.95239,0.98568,0.18097,0.84497,0.97766,0.84163,0.93649,0.97046
971.03687,0.98083,0.96966,0.39121,0.95418,0.98575,0.18627,0.84529,0.97805,0.84134,0.93771,0.97082
968.99688,0.97908,0.97013,0.3972,0.95604,0.98583,0.1933,0.846,0.97847,0.84145,0.93921,0.97126
966.95688,0.97718,0.97057,0.40423,0.95791,0.98591,0.20205,0.8471,0.97893,0.84192,0.94096,0.97177
964.91689,0.97506,0.97099,0.41235,0.9598,0.98599,0.21257,0.84859,0.97941,0.84272,0.94294,0.97233
962.8769,0.9727,0.97138,0.42169,0.96167,0.98606,0.2249,0.85048,0.97991,0.84383,0.94512,0.97294
960.8369,0.97011,0.97177,0.43233,0.96351,0.98612,0.23911,0.85274,0.98041,0.84523,0.94745,0.97359
958.79691,0.96732,0.97214,0.44436,0.96532,0.98619,0.25521,0.85536,0.98091,0.84689,0.94989,0.97425
956.75692,0.96435,0.9725,0.45781,0.96708,0.98625,0.27313,0.85833,0.9814,0.84879,0.9524,0.97493
954.71692,0.9612,0.97286,0.47265,0.9688,0.98631,0.29277,0.86161,0.98188,0.8509,0.95494,0.97561
952.67693,0.95797,0.97324,0.48883,0.97049,0.98637,0.31401,0.86519,0.98236,0.85321,0.95746,0.97629
950.63694,0.95474,0.97365,0.50627,0.97214,0.98645,0.33672,0.86904,0.98282,0.85569,0.95995,0.97696
948.59694,0.95163,0.97406,0.52489,0.97376,0.98655,0.36082,0.87311,0.98328,0.85835,0.96235,0.97761
946.55695,0.94875,0.97447,0.54456,0.97536,0.98666,0.38617,0.87736,0.98373,0.86119,0.96465,0.97825
944.51696,0.9462,0.97488,0.56517,0.97692,0.98679,0.41257,0.88175,0.98416,0.86422,0.96683,0.97885
942.47696,0.94408,0.97528,0.58655,0.97844,0.98694,0.43972,0.88623,0.98459,0.86744,0.96885,0.97941
940.43697,0.94244,0.97568,0.60848,0.97993,0.98712,0.46729,0.89075,0.98499,0.87084,0.97072,0.97993
938.39698,0.94133,0.97607,0.63076,0.98136,0.98731,0.49495,0.89523,0.98539,0.8744,0.97241,0.98041
936.35698,0.94078,0.97646,0.65315,0.98273,0.98753,0.5224,0.89963,0.98577,0.87808,0.97393,0.98083
934.31699,0.94081,0.97685,0.67531,0.98402,0.98777,0.54937,0.90387,0.98614,0.88184,0.97527,0.98122
932.277,0.94134,0.97725,0.69685,0.98522,0.98803,0.57552,0.90788,0.98649,0.88563,0.97645,0.98155
930.237,0.94232,0.97765,0.71732,0.9863,0.98829,0.60041,0.91162,0.98683,0.8894,0.97747,0.98185
928.19701,0.94366,0.97803,0.73625,0.98726,0.98857,0.62351,0.91502,0.98715,0.89309,0.97834,0.98211
926.15702,0.9453,0.9784,0.75323,0.98809,0.98883,0.64425,0.91808,0.98745,0.89667,0.9791,0.98233
924.11702,0.94723,0.97876,0.76792,0.98878,0.98909,0.66213,0.92077,0.98773,0.9001,0.97977,0.98252
922.07703,0.9494,0.97911,0.78015,0.98934,0.98933,0.6768,0.92312,0.98798,0.90336,0.98037,0.98269
920.03704,0.95176,0.97945,0.78988,0.98975,0.98954,0.68815,0.92517,0.98821,0.90645,0.98095,0.98283
917.99704,0.95419,0.97977,0.79723,0.99004,0.98971,0.69636,0.92694,0.98841,0.90939,0.98151,0.98294
915.95705,0.95657,0.98008,0.80247,0.99021,0.98986,0.70176,0.9285,0.98858,0.91218,0.98207,0.98304
913.91706,0.95876,0.98039,0.80595,0.99027,0.98997,0.70488,0.92987,0.98873,0.91485,0.98264,0.98313
911.87706,0.96067,0.9807,0.80809,0.99023,0.99005,0.70634,0.93109,0.98884,0.91739,0.9832,0.9832
909.83707,0.96218,0.98102,0.80936,0.99012,0.9901,0.70683,0.93218,0.98894,0.91979,0.98374,0.98327
907.79708,0.9633,0.98136,0.81021,0.98995,0.99014,0.7071,0.93314,0.98901,0.92204,0.98423,0.98333
905.75708,0.96412,0.98171,0.8111,0.98975,0.99016,0.70787,0.93397,0.98908,0.92414,0.98463,0.98341
903.71709,0.96477,0.98204,0.81239,0.98952,0.99017,0.70969,0.93466,0.98913,0.92608,0.98493,0.98347
901.6771,0.96531,0.98234,0.81431,0.98928,0.99018,0.71275,0.93521,0.98917,0.92788,0.9851,0.98354
899.6371,0.96578,0.98262,0.81696,0.98904,0.99019,0.71688,0.93561,0.9892,0.92958,0.9851,0.98359
897.59711,0.96626,0.98287,0.82037,0.98882,0.9902,0.72168,0.93583,0.9892,0.93118,0.98493,0.98362
895.55711,0.9668,0.98308,0.82454,0.98863,0.99021,0.72678,0.93588,0.9892,0.93272,0.98456,0.98363
893.51712,0.96743,0.98325,0.82945,0.98848,0.99025,0.73205,0.93575,0.98918,0.93421,0.984,0.98364
891.47713,0.96816,0.98339,0.83517,0.98836,0.9903,0.73762,0.93542,0.98915,0.93562,0.98326,0.98362
889.43713,0.96901,0.9835,0.84178,0.98829,0.99038,0.74383,0.93491,0.98913,0.93697,0.98235,0.9836
887.39714,0.96996,0.98358,0.84924,0.98827,0.99048,0.75104,0.93421,0.9891,0.93824,0.98129,0.98358
885.35715,0.97097,0.98364,0.85738,0.98828,0.9906,0.75939,0.93335,0.98909,0.93941,0.98011,0.98355
883.31715,0.97199,0.9837,0.86599,0.98834,0.99075,0.76877,0.93235,0.98909,0.94051,0.97887,0.98353
881.27716,0.97302,0.98376,0.87482,0.98843,0.99091,0.77896,0.93127,0.9891,0.94153,0.97762,0.98351
879.23717,0.97412,0.98381,0.88361,0.98857,0.9911,0.78966,0.93019,0.98914,0.94253,0.97642,0.98351
877.19717,0.97533,0.98383,0.89214,0.98876,0.9913,0.80056,0.9292,0.9892,0.94355,0.97535,0.98355
875.15718,0.97665,0.98387,0.90029,0.98899,0.99152,0.81144,0.92842,0.98929,0.94466,0.97448,0.98362
873.11719,0.978,0.98394,0.90799,0.98925,0.99174,0.82218,0.92795,0.98942,0.94593,0.97386,0.98375
871.07719,0.97931,0.98407,0.91522,0.98955,0.99197,0.8328,0.92789,0.98958,0.94741,0.97355,0.98393
869.0372,0.98053,0.98424,0.92199,0.98987,0.9922,0.84339,0.9283,0.98978,0.94914,0.97355,0.98416
866.99721,0.98164,0.98445,0.92833,0.99021,0.99242,0.85407,0.92923,0.99002,0.95113,0.97387,0.98445
864.95721,0.98259,0.9847,0.93412,0.99058,0.99266,0.86501,0.93072,0.9903,0.95336,0.9745,0.98481
862.91722,0.98336,0.98502,0.93957,0.99098,0.99291,0.87605,0.93278,0.99063,0.95581,0.97541,0.98524
860.87723,0.98398,0.98542,0.94478,0.99142,0.99318,0.8874,0.93544,0.99103,0.95846,0.97659,0.98576
858.83723,0.98451,0.98592,0.94984,0.99193,0.99349,0.89904,0.93868,0.99151,0.96133,0.97802,0.98639
856.79724,0.98501,0.98647,0.95477,0.99252,0.99384,0.91081,0.94252,0.99206,0.96444,0.97967,0.98713
854.75725,0.98547,0.9871,0.95954,0.9932,0.99423,0.92236,0.94692,0.99268,0.9678,0.98149,0.98796
852.71725,0.98589,0.98777,0.96413,0.99397,0.99463,0.93325,0.95177,0.99334,0.97136,0.98341,0.98887
850.67726,0.98629,0.98853,0.96871,0.99478,0.99505,0.9433,0.9569,0.99402,0.97504,0.98536,0.98982
848.63727,0.98668,0.9894,0.97383,0.99557,0.99547,0.95303,0.96212,0.99468,0.97873,0.98726,0.99078
846.59727,0.98708,0.99044,0.98016,0.99627,0.99587,0.96351,0.96717,0.99528,0.98227,0.98903,0.99169
844.55728,0.98751,0.99164,0.98783,0.9968,0.99621,0.97519,0.97185,0.99581,0.9855,0.99061,0.99253
842.51729,0.98798,0.99299,0.99597,0.99711,0.99649,0.98716,0.97592,0.99623,0.98827,0.99194,0.99324
840.47729,0.98849,0.99436,1.00304,0.99714,0.99668,0.99762,0.9792,0.99652,0.99044,0.99298,0.99381
838.4373,0.98903,0.99554,1.00753,0.99685,0.99678,1.00478,0.98155,0.99666,0.9919,0.99369,0.9942
836.39731,0.98963,0.99615,1.008,0.99623,0.99678,1.00661,0.98286,0.99664,0.99256,0.99408,0.9944
834.35731,0.99021,0.99576,1.00281,0.99526,0.99667,1.00062,0.98306,0.99645,0.99238,0.99415,0.9944
832.31732,0.9907,0.9941,0.9903,0.99395,0.99646,0.98456,0.98213,0.99609,0.99133,0.99391,0.99419
830.27733,0.99105,0.9911,0.96963,0.99231,0.99615,0.95782,0.98011,0.99557,0.98943,0.9934,0.99379
828.23733,0.99131,0.9869,0.94156,0.99037,0.99573,0.92214,0.97706,0.9949,0.98674,0.99265,0.99319
826.19734,0.99152,0.9818,0.90824,0.98817,0.9952,0.88065,0.97308,0.99411,0.98333,0.99171,0.99243
824.15734,0.99165,0.97615,0.87225,0.98577,0.99458,0.83651,0.96831,0.9932,0.97927,0.99063,0.99153
822.11735,0.99171,0.97034,0.83578,0.98323,0.99389,0.7923,0.96293,0.99222,0.97468,0.98943,0.99051
820.07736,0.99177,0.96469,0.80052,0.98066,0.99315,0.74992,0.95715,0.9912,0.96972,0.98819,0.98942
818.03736,0.99188,0.95944,0.76768,0.97819,0.9924,0.71074,0.95129,0.99021,0.96457,0.98698,0.98832
815.99737,0.99201,0.95481,0.73821,0.97593,0.9917,0.67586,0.94567,0.98931,0.95947,0.98588,0.98731
813.95738,0.99218,0.95097,0.71313,0.97403,0.99109,0.64614,0.94064,0.98857,0.95466,0.98499,0.98645
811.91738,0.99242,0.94802,0.69312,0.97259,0.99061,0.62269,0.93652,0.98805,0.95044,0.9844,0.98583
809.87739,0.99274,0.94605,0.67882,0.97174,0.99027,0.60627,0.93359,0.98777,0.94706,0.98415,0.98549
807.8374,0.99314,0.94509,0.67076,0.97154,0.99009,0.59763,0.93203,0.98773,0.94471,0.98426,0.98542
805.7974,0.9935,0.94521,0.66944,0.97198,0.99007,0.59745,0.93186,0.98792,0.94344,0.98467,0.98562
803.75741,0.99365,0.94643,0.67525,0.97298,0.99017,0.60616,0.93299,0.98831,0.94322,0.98534,0.98605
801.71742,0.99364,0.94878,0.68837,0.97444,0.9904,0.62398,0.93525,0.98885,0.94396,0.98621,0.98666
799.67742,0.99356,0.95217,0.70855,0.97623,0.99072,0.65063,0.93843,0.98951,0.94553,0.98723,0.98743
797.63743,0.99349,0.95648,0.73466,0.97825,0.99111,0.68475,0.94235,0.99026,0.94779,0.98836,0.98832
795.59744,0.99348,0.96144,0.7646,0.98041,0.99156,0.72356,0.94682,0.99107,0.95061,0.98955,0.98929
793.55744,0.99353,0.96672,0.79571,0.98264,0.99205,0.76351,0.95165,0.99191,0.95383,0.99076,0.9903
791.51745,0.99363,0.97188,0.82564,0.98484,0.99256,0.80153,0.95665,0.99275,0.95732,0.99195,0.99133
789.47746,0.9938,0.97645,0.85262,0.98697,0.99311,0.83523,0.96165,0.99358,0.96095,0.9931,0.99234
787.43746,0.99403,0.98,0.87509,0.98894,0.99366,0.86241,0.96649,0.99437,0.96457,0.99416,0.99331
785.39747,0.99421,0.98236,0.89179,0.9907,0.99421,0.88161,0.971,0.99509,0.96805,0.9951,0.99421
783.35748,0.99425,0.9836,0.90244,0.99221,0.99473,0.89317,0.97506,0.99572,0.97128,0.9959,0.99502
781.31748,0.99415,0.9839,0.90821,0.99342,0.99521,0.89932,0.97854,0.99626,0.97418,0.99653,0.99571
779.27749,0.99405,0.98349,0.91113,0.99431,0.99562,0.90293,0.98137,0.99669,0.97667,0.99699,0.99628
777.2375,0.99401,0.98264,0.91299,0.99489,0.99596,0.9059,0.98352,0.99699,0.97871,0.99728,0.9967
775.1975,0.99404,0.98161,0.9146,0.99518,0.99623,0.90881,0.98499,0.9972,0.98028,0.9974,0.99699
773.15751,0.99414,0.98058,0.916,0.99521,0.99644,0.91142,0.98586,0.99732,0.98143,0.99737,0.99716
771.11752,0.99438,0.97957,0.917,0.99505,0.99661,0.9134,0.98622,0.9974,0.98224,0.99724,0.99725
769.07752,0.99476,0.97856,0.91751,0.99476,0.99677,0.91456,0.98622,0.99745,0.98279,0.99705,0.9973
767.03753,0.99528,0.97762,0.91755,0.99441,0.99694,0.9149,0.986,0.99752,0.98318,0.99685,0.99735
764.99754,0.99586,0.9769,0.91721,0.99405,0.99714,0.91459,0.98569,0.99761,0.9835,0.99666,0.99743
762.95754,0.99641,0.97658,0.91666,0.99374,0.99735,0.91395,0.98538,0.99775,0.98384,0.99649,0.99756
760.91755,0.99683,0.97676,0.91611,0.9935,0.99758,0.91341,0.98513,0.99793,0.98422,0.99635,0.99771
758.87756,0.99714,0.97738,0.91576,0.99332,0.99779,0.91327,0.98496,0.9981,0.98465,0.9962,0.99785
756.83756,0.99745,0.97832,0.91575,0.99317,0.99796,0.91363,0.98483,0.99824,0.98509,0.99605,0.99797
754.79757,0.99801,0.97944,0.91613,0.99304,0.99807,0.91449,0.98473,0.99833,0.98551,0.9959,0.99803
752.75757,0.99886,0.98061,0.91689,0.99291,0.99808,0.91581,0.98466,0.99834,0.9859,0.99575,0.99802
750.71758,0.99939,0.98176,0.91798,0.9928,0.998,0.91754,0.98464,0.99825,0.98626,0.99561,0.99793
748.67759,0.99918,0.98285,0.91938,0.99272,0.99782,0.9196,0.9847,0.99808,0.98659,0.99551,0.99776
746.63759,0.9983,0.98387,0.9211,0.99269,0.99755,0.92197,0.98485,0.99781,0.98692,0.99545,0.9975
744.5976,0.9966,0.98479,0.92312,0.99271,0.99719,0.92464,0.98511,0.99746,0.98723,0.99544,0.99716
742.55761,0.99352,0.98558,0.92541,0.99278,0.99674,0.92761,0.98547,0.99702,0.98751,0.99549,0.99674
740.51761,0.98893,0.98624,0.92794,0.9929,0.99622,0.93085,0.98593,0.99649,0.98774,0.99558,0.99626
738.47762,0.98345,0.98678,0.93066,0.99305,0.99564,0.93433,0.98646,0.9959,0.98792,0.99571,0.99572
736.43763,0.97777,0.9872,0.93347,0.99323,0.99501,0.938,0.98704,0.99524,0.98803,0.99588,0.99512
734.39763,0.9723,0.98746,0.93625,0.99342,0.99434,0.9417,0.98763,0.99454,0.98807,0.99606,0.99448
732.35764,0.96732,0.98754,0.9389,0.99361,0.99364,0.94526,0.98821,0.99381,0.98804,0.99624,0.99381
730.31765,0.96306,0.98745,0.94131,0.9938,0.99295,0.94846,0.98876,0.99307,0.98795,0.99642,0.99313
728.27765,0.95965,0.98725,0.94331,0.99398,0.99228,0.95108,0.98927,0.99237,0.9878,0.99658,0.99247
